time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2008-02-06T06:09:40.420Z,23.433,87.111,10,4.3,mb,34,80.5,,1.06,us,usp000fy9n,2021-10-20T17:34:07.315Z,"16 km NW of Beli?tor, India",earthquake,,,,13,reviewed,us,us
2008-02-04T22:17:38.760Z,23.237,94.062,46,4.3,mb,31,105.2,,0.68,us,usp000fy69,2014-11-07T01:34:53.956Z,"53 km NE of Falam, Myanmar",earthquake,,8.6,,4,reviewed,us,us
2008-02-04T02:54:15.630Z,20.353,93.405,35,3.9,mb,17,99.6,,0.53,us,usp000fy43,2014-11-07T01:34:53.476Z,"57 km ENE of Sittwe, Myanmar",earthquake,,,,1,reviewed,us,us
2008-02-03T13:24:00.490Z,19.55,95.086,78.1,4.6,mb,34,72.4,,0.65,us,usp000fy2k,2014-11-07T01:34:53.131Z,"24 km NW of Myaydo, Myanmar",earthquake,,,,3,reviewed,us,us
2008-01-31T13:22:18.760Z,22.787,92.403,45.1,4.9,mb,70,61.5,,0.72,us,usp000fxv7,2014-11-07T01:34:47.371Z,"36 km WSW of Lunglei, India",earthquake,,6.3,,27,reviewed,us,us
2008-01-29T12:23:53.810Z,27.528,92.728,45.1,4.1,mb,18,120.3,,1.38,us,usp000fxpt,2014-11-07T01:34:46.684Z,"41 km NE of Bomdila, India",earthquake,,28.3,,5,reviewed,us,us
2008-01-17T13:49:45.110Z,22.243,94.677,123.4,4.2,mb,13,140.6,,0.84,us,usp000fwwg,2014-11-07T01:34:43.152Z,"49 km WNW of Monywa, Myanmar",earthquake,,13.5,,5,reviewed,us,us
2008-01-14T22:54:50.230Z,22.643,94.568,109.2,4.1,mb,37,134.4,,0.55,us,usp000fwr6,2014-11-07T01:34:42.289Z,"83 km NW of Monywa, Myanmar",earthquake,,7.6,,14,reviewed,us,us
2008-01-14T13:00:01.750Z,24.591,94.934,123.4,3.8,mb,9,179.5,,0.84,us,usp000fwq6,2014-11-07T01:34:42.088Z,"88 km E of W?ngjing, India",earthquake,,13.1,,1,reviewed,us,us
2008-01-12T22:44:47.360Z,22.761,92.333,33.8,4.9,mwc,129,73.5,,0.65,us,usp000fwkg,2021-10-20T18:13:20.876Z,"44 km WSW of Lunglei, India",earthquake,,9.5,,,reviewed,us,gcmt
2007-12-28T00:05:58.360Z,22.155,94.356,95.2,3.9,mb,14,174.9,,0.38,us,usp000fved,2014-11-07T01:34:30.411Z,"80 km W of Monywa, Myanmar",earthquake,,12.5,,2,reviewed,us,us
2007-12-23T03:36:44.270Z,23.606,94.641,100.5,3.9,mb,32,146.1,,0.87,us,usp000fv24,2014-11-07T01:34:28.260Z,"24 km E of Mawlaik, Myanmar",earthquake,,6.1,,1,reviewed,us,us
2007-12-15T04:24:29.630Z,23.477,93.86,42,4.4,mb,45,109.4,,1.17,us,usp000fug3,2014-11-07T01:34:25.570Z,"58 km WSW of Mawlaik, Myanmar",earthquake,,7.2,,7,reviewed,us,us
2007-12-11T13:45:11.910Z,24.307,94.314,76.3,4.3,mb,25,115.7,,0.71,us,usp000fu8w,2014-11-07T01:34:23.746Z,"39 km ESE of Kakching, India",earthquake,,6.8,,2,reviewed,us,us
2007-12-07T06:56:33.610Z,23.495,94.565,113.3,5,mwc,159,44.7,,1.03,us,usp000ftze,2016-11-10T01:49:13.147Z,"23 km SE of Mawlaik, Myanmar",earthquake,,,,,reviewed,us,gcmt
2007-11-30T08:44:23.800Z,26.031,95.307,93.2,4.4,mb,32,123.2,,0.98,us,usp000ftk1,2014-11-07T01:34:16.217Z,"54 km ESE of Tuensang, India",earthquake,,9.4,,5,reviewed,us,us
2007-11-29T19:00:22.180Z,23.39,94.675,114.8,5.1,mb,56,40.9,,0.74,us,usp000ftj2,2014-11-07T01:34:16.089Z,"39 km SE of Mawlaik, Myanmar",earthquake,,,,22,reviewed,us,us
2007-11-27T23:37:05.190Z,22.141,94.201,46.6,4.2,mb,61,145.8,,0.62,us,usp000fted,2014-11-07T01:34:15.611Z,"82 km SE of Hakha, Myanmar",earthquake,,3.5,,13,reviewed,us,us
2007-11-25T17:39:43.610Z,22.787,92.325,35,3.7,mb,11,191.2,,0.4,us,usp000ft9f,2014-11-07T01:34:14.626Z,"44 km WSW of Lunglei, India",earthquake,,,,1,reviewed,us,us
2007-11-17T03:59:40.460Z,26.329,93.25,35,4.2,mb,15,137.5,,1.3,us,usp000fsrn,2014-11-07T01:34:11.340Z,"49 km SW of Bok?kh?t, India",earthquake,,,,2,reviewed,us,us
2007-11-12T12:57:57.400Z,21.86,94.641,100.6,4.6,mb,18,165.1,,0.39,us,usp000fsdy,2014-11-07T01:34:09.776Z,"58 km WSW of Monywa, Myanmar",earthquake,,8.3,,1,reviewed,us,us
2007-11-07T07:10:21.970Z,22.15,92.388,28.7,5.5,mwc,172,74.8,,0.79,us,usp000fs3t,2022-07-14T01:32:11.001Z,"18 km ESE of B?ndarban, Bangladesh",earthquake,,,,,reviewed,us,gcmt
2007-11-07T02:27:05.560Z,23.034,94.218,112,3.5,mb,17,160.7,,0.62,us,usp000fs3c,2014-11-07T01:34:07.949Z,"56 km ENE of Falam, Myanmar",earthquake,,12.1,,1,reviewed,us,us
2007-10-18T22:09:20.960Z,23.497,92.157,35,3.5,mb,18,167.6,,0.94,us,usp000fqv4,2014-11-07T01:33:57.289Z,"47 km NNE of Khagrachhari, Bangladesh",earthquake,,,,1,reviewed,us,us
2007-10-14T00:46:59.240Z,22.205,93.561,61.5,4.5,mb,62,117.4,,0.6,us,usp000fqgb,2014-11-07T01:33:55.664Z,"48 km S of Hakha, Myanmar",earthquake,,,,24,reviewed,us,us
2007-09-26T17:33:43.810Z,23.939,94.586,50.3,4.3,mb,19,116.4,,0.75,us,usp000fp5r,2014-11-07T01:33:40.231Z,"37 km NNE of Mawlaik, Myanmar",earthquake,,11.2,,2,reviewed,us,us
2007-09-26T16:17:08.370Z,23.851,94.468,51,4.5,mb,24,94.4,,0.91,us,usp000fp5p,2014-11-07T01:33:40.226Z,"23 km NNE of Mawlaik, Myanmar",earthquake,,9.9,,2,reviewed,us,us
2007-09-25T00:34:10.830Z,20.472,94.348,73.4,4.5,mb,28,144,,0.64,us,usp000fp21,2014-11-07T01:33:39.112Z,"54 km W of Yenangyaung, Myanmar",earthquake,,10,,5,reviewed,us,us
2007-09-18T19:49:04.900Z,25.241,91.13,40,4.3,mb,21,106.3,,0.82,us,usp000fnmg,2014-11-07T01:33:37.076Z,"33 km SSW of Nongstoin, India",earthquake,,9.8,,5,reviewed,us,us
2007-09-18T09:01:50.720Z,19.973,93.666,32.2,5.1,mb,179,48.7,,0.66,us,usp000fnkc,2022-05-02T20:42:35.565Z,"82 km ESE of Sittwe, Myanmar",earthquake,,,,84,reviewed,us,us
2007-09-11T18:58:36.810Z,23.699,94.699,105.5,4.6,mb,12,141.2,,0.39,us,usp000fmxf,2014-11-07T01:33:33.053Z,"30 km ENE of Mawlaik, Myanmar",earthquake,,9.8,,1,reviewed,us,us
2007-09-07T20:14:56.970Z,23.005,92.707,38.6,4.2,mb,19,103.1,,0.97,us,usp000fmn9,2014-11-07T01:33:31.607Z,"12 km NNW of Lunglei, India",earthquake,,13,,8,reviewed,us,us
2007-08-31T12:06:32.770Z,23.063,90.611,42.5,4.5,mb,23,112.9,,0.51,us,usp000fm2v,2020-04-16T17:15:02.903Z,"16 km W of R?ipur, Bangladesh",earthquake,,5.8,,1,reviewed,us,us
2007-08-26T03:20:31.040Z,23.011,93.666,131.9,3.8,mb,15,162.4,,0.38,us,usp000fkq4,2014-11-07T01:33:22.898Z,"10 km N of Falam, Myanmar",earthquake,,33.8,,1,reviewed,us,us
2007-08-18T00:56:18.570Z,23.004,94.594,121.8,4.3,mb,64,68.1,,0.54,us,usp000fk2p,2014-11-07T01:33:18.205Z,"73 km SSE of Mawlaik, Myanmar",earthquake,,,,27,reviewed,us,us
2007-08-16T05:16:20.950Z,23.134,94.151,10,4.6,mb,31,114.3,,1.09,us,usp000fjv9,2014-11-07T01:33:16.996Z,"54 km ENE of Falam, Myanmar",earthquake,,,,2,reviewed,us,us
2007-08-15T03:04:15.740Z,20.882,94.176,75.3,4.1,mb,23,96.5,,0.59,us,usp000fjqs,2014-11-07T01:33:16.113Z,"66 km W of Chauk, Myanmar",earthquake,,6,,2,reviewed,us,us
2007-08-13T08:28:51.480Z,23.762,93.873,65.5,4.3,mb,34,114.9,,1.15,us,usp000fjjr,2014-11-07T01:33:15.500Z,"55 km WNW of Mawlaik, Myanmar",earthquake,,,,6,reviewed,us,us
2007-08-11T14:35:54.820Z,27.344,87.737,35,5,mb,162,77.5,,0.73,us,usp000fjdy,2022-07-14T04:52:09.068Z,"51 km NNW of Il?m, Nepal",earthquake,,,,73,reviewed,us,us
2007-08-10T01:47:11.210Z,24.344,94.79,100.8,4,mb,15,116.8,,0.54,us,usp000fja4,2014-11-07T01:33:13.889Z,"78 km ESE of W?ngjing, India",earthquake,,9.6,,6,reviewed,us,us
2007-08-04T18:52:13.640Z,21.871,94.94,125.2,3.9,mb,16,139.3,,0.87,us,usp000fhw3,2014-11-07T01:33:11.868Z,"33 km SW of Monywa, Myanmar",earthquake,,12.1,,5,reviewed,us,us
2007-08-03T03:50:52.650Z,27.196,86.932,64,4.3,mb,34,145.9,,0.83,us,usp000fhsf,2014-11-07T01:33:11.383Z,"11 km WNW of Bhojpur, Nepal",earthquake,,15,,15,reviewed,us,us
2007-07-28T01:00:33.540Z,22.83,92.359,32,4,mb,7,190.4,,0.26,us,usp000fh8c,2014-11-07T01:33:04.603Z,"39 km W of Lunglei, India",earthquake,,45.8,,1,reviewed,us,us
2007-07-28T00:48:28.820Z,22.765,92.255,36.9,4.8,mb,99,39.8,,1.07,us,usp000fh8a,2014-11-07T01:33:04.594Z,"42 km NE of Raoj?n, Bangladesh",earthquake,,10.1,,55,reviewed,us,us
2007-07-27T07:11:16.200Z,20.559,94.348,10,4,mb,7,190.2,,1.38,us,usp000fh6n,2014-11-07T01:33:04.371Z,"55 km W of Yenangyaung, Myanmar",earthquake,,,,1,reviewed,us,us
2007-07-20T17:01:01.130Z,24.157,94.599,95.8,4.3,mb,10,172.2,,0.6,us,usp000fgqr,2014-11-07T01:33:01.091Z,"60 km NNE of Mawlaik, Myanmar",earthquake,,10,,1,reviewed,us,us
2007-06-25T18:09:50.350Z,25.946,94.24,15.4,4.8,mb,78,67.2,,1.1,us,usp000fev8,2014-11-07T01:32:45.999Z,"16 km S of Wokha, India",earthquake,,,,33,reviewed,us,us
2007-05-23T17:40:44.710Z,27.204,88.253,10,3.5,mb,12,101.7,,0.59,us,usp000fck3,2014-11-07T01:32:31.118Z,"8 km N of Naya B?z?r, India",earthquake,,,,2,reviewed,us,us
2007-05-20T14:18:21.330Z,27.334,88.236,42.8,4.9,mwc,167,76.7,,0.94,us,usp000fccm,2016-11-10T01:40:18.865Z,"5 km NNW of Gyalshing, India",earthquake,,11.4,,,reviewed,us,gcmt
2007-05-18T12:40:01.190Z,27.276,88.147,15.4,4.7,mb,83,70.7,,1.04,us,usp000fc7u,2014-11-07T01:32:29.290Z,"11 km W of Gyalshing, India",earthquake,,18.2,,40,reviewed,us,us
2007-05-16T04:17:27.950Z,27.291,87.851,31.7,4,mb,29,87.6,,0.87,us,usp000fc2e,2014-11-07T01:32:28.542Z,"40 km W of Gyalshing, India",earthquake,,18.8,,6,reviewed,us,us
2007-05-15T17:44:10.090Z,20.982,94.631,89.9,3.8,mb,10,180.2,,0.74,us,usp000fc1b,2014-11-07T01:32:28.424Z,"21 km WNW of Chauk, Myanmar",earthquake,,19.5,,1,reviewed,us,us
2007-05-07T05:58:33.000Z,23.161,94.483,93.7,5,mwc,98,61.7,,0.76,us,usp000fbeq,2016-11-10T01:39:52.208Z,"53 km S of Mawlaik, Myanmar",earthquake,,,,,reviewed,us,gcmt
2007-04-11T05:21:24.750Z,27.517,92.591,70.7,3.7,mb,10,175.2,,0.47,us,usp000f9ds,2014-11-07T01:32:10.153Z,"32 km NNE of Bomdila, India",earthquake,,16.4,,4,reviewed,us,us
2007-04-10T16:10:14.680Z,22.5,94.466,83.5,3.9,mb,15,112.5,,0.97,us,usp000f9bp,2014-11-07T01:32:09.922Z,"81 km WNW of Monywa, Myanmar",earthquake,,10.1,,1,reviewed,us,us
2007-04-05T08:42:16.280Z,24.886,95.207,125.2,4.5,mb,22,86.5,,0.91,us,usp000f8rx,2014-11-07T01:32:06.975Z,"112 km SE of Phek, India",earthquake,,10.2,,3,reviewed,us,us
2007-04-01T08:21:32.290Z,21.513,94.775,111.6,4.2,mb,14,148.1,,0.53,us,usp000f81w,2014-11-07T01:32:01.340Z,"37 km WNW of Pakokku, Myanmar",earthquake,,10.4,,2,reviewed,us,us
2007-03-19T05:11:46.760Z,22.492,93.728,35,3.7,mb,10,177.9,,0.42,us,usp000f6zh,2014-11-07T01:31:53.918Z,"20 km SE of Hakha, Myanmar",earthquake,,,,1,reviewed,us,us
2007-03-14T01:09:50.310Z,27.288,91.329,58.4,3.9,mb,22,162.4,,0.76,us,usp000f6nw,2014-11-07T01:31:52.344Z,"8 km E of Mongar, Bhutan",earthquake,,15.9,,5,reviewed,us,us
2007-03-13T22:46:43.000Z,23.687,94.477,83.9,4.3,mb,31,116.2,,0.88,us,usp000f6nq,2014-11-07T01:31:52.310Z,"8 km ENE of Mawlaik, Myanmar",earthquake,,6.4,,6,reviewed,us,us
2007-03-09T14:50:27.090Z,24.335,94.751,91.3,4.2,mb,30,97.3,,0.66,us,usp000f6cr,2014-11-07T01:31:50.696Z,"75 km ESE of W?ngjing, India",earthquake,,8.4,,10,reviewed,us,us
2007-03-01T03:40:50.990Z,25.12,95.166,41.9,3.7,mb,15,144.1,,0.46,us,usp000f5vn,2014-11-07T01:31:46.253Z,"Myanmar",earthquake,,15.4,,3,reviewed,us,us
2007-02-17T23:52:39.950Z,24.415,94.811,110,4.4,mb,13,177.4,,0.78,us,usp000f528,2014-11-07T01:31:39.352Z,"78 km ESE of W?ngjing, India",earthquake,,10.5,,3,reviewed,us,us
2007-02-14T11:44:36.270Z,26.326,91.339,35,3.7,mb,8,186.6,,0.56,us,usp000f4vb,2014-11-07T01:31:37.715Z,"20 km WNW of H?jo, India",earthquake,,,,2,reviewed,us,us
2007-01-24T11:03:31.440Z,24.702,94.491,71.4,4.7,mb,19,146.2,,1.06,us,usp000f3fz,2014-11-07T01:31:27.012Z,"44 km E of Yairipok, India",earthquake,,12.2,,3,reviewed,us,us
2007-01-24T10:29:27.290Z,25.686,89.86,19.6,4.1,mb,17,145.8,,1,us,usp000f3fu,2014-11-07T01:31:27.004Z,"16 km N of Mank?char, India",earthquake,,59.9,,2,reviewed,us,us
2007-01-21T16:15:37.450Z,23.549,94.156,73.6,4,mb,28,123,,0.72,us,usp000f35z,2014-11-07T01:31:25.720Z,"27 km WSW of Mawlaik, Myanmar",earthquake,,8.7,,5,reviewed,us,us
2007-01-21T02:48:24.460Z,22.56,93.065,50.5,4,mb,23,115.5,,0.97,us,usp000f33s,2014-11-07T01:31:25.035Z,"11 km NE of Saiha, India",earthquake,,11.6,,5,reviewed,us,us
2006-12-05T04:36:29.950Z,21.151,93.574,58.4,4.9,mb,148,60.5,,0.65,us,usp000ezj4,2022-05-02T15:39:10.329Z,"131 km NNE of Sittwe, Myanmar",earthquake,,6,,54,reviewed,us,us
2006-11-16T18:11:18.750Z,24.221,94.451,83.5,3.7,mb,15,166.7,,0.65,us,usp000exvr,2014-11-07T01:30:52.197Z,"56 km SE of W?ngjing, India",earthquake,,9.7,,2,reviewed,us,us
2006-11-10T13:21:24.340Z,24.536,92.326,42.5,4.9,mwc,127,25.9,,0.68,us,usp000ex3b,2016-11-10T01:30:46.374Z,"24 km NE of Dharmanagar, India",earthquake,,,,,reviewed,us,gcmt
2006-11-06T01:19:57.480Z,24.694,95.146,120,4.8,mb,202,51,,0.66,us,usp000ewqd,2014-11-07T01:30:45.767Z,"110 km E of W?ngjing, India",earthquake,,5.1,,119,reviewed,us,us
2006-11-03T14:43:10.270Z,22.104,93.351,49.3,5,mwc,91,57.9,,0.82,us,usp000ewja,2022-05-02T18:31:30.467Z,"57 km SE of Saiha, India",earthquake,,,,,reviewed,us,gcmt
2006-10-20T01:25:37.340Z,27.396,92.27,35,3.8,mb,12,165.6,,0.19,us,usp000evjq,2014-11-07T01:30:36.102Z,"21 km NW of Bomdila, India",earthquake,,,,4,reviewed,us,us
2006-10-19T17:35:23.300Z,22.154,93.046,44.1,4.3,mb,32,81.8,,0.8,us,usp000evhz,2014-11-07T01:30:36.010Z,"37 km S of Saiha, India",earthquake,,,,6,reviewed,us,us
2006-10-14T19:03:41.030Z,22.635,94.59,117.9,4.3,mb,23,114.5,,0.9,us,usp000ev6x,2014-11-07T01:30:34.092Z,"80 km NW of Monywa, Myanmar",earthquake,,,,4,reviewed,us,us
2006-10-14T01:18:59.520Z,27.165,92.176,35,3.7,mb,6,249.8,,0.8,us,usp000ev57,2014-11-07T01:30:33.869Z,"27 km WSW of Bomdila, India",earthquake,,,,1,reviewed,us,us
2006-10-11T07:50:13.450Z,21.534,94.3,96.8,4,mb,20,117.2,,1.08,us,usp000euxx,2014-11-07T01:30:32.570Z,"84 km WNW of Pakokku, Myanmar",earthquake,,13.7,,3,reviewed,us,us
2006-09-29T12:13:02.790Z,23.673,94.445,61.9,4.5,mb,15,116.2,,0.56,us,usp000eu2b,2014-11-07T01:30:20.380Z,"5 km NE of Mawlaik, Myanmar",earthquake,,15.3,,1,reviewed,us,us
2006-09-24T08:45:20.920Z,22.732,94.658,119.1,4.4,mb,22,153,,0.52,us,usp000etqj,2014-11-07T01:30:16.307Z,"84 km NW of Monywa, Myanmar",earthquake,,7.4,,6,reviewed,us,us
2006-09-10T06:12:18.080Z,24.635,94.597,96.1,4.2,mb,70,111.4,,0.76,us,usp000esu2,2014-11-07T01:30:11.501Z,"54 km E of W?ngjing, India",earthquake,,6.5,,23,reviewed,us,us
2006-09-04T05:11:55.260Z,21.486,94.483,87.1,4.1,mb,24,104.4,,0.49,us,usp000eses,2014-11-07T01:30:09.648Z,"64 km WNW of Pakokku, Myanmar",earthquake,,8.2,,8,reviewed,us,us
2006-08-31T05:36:09.200Z,26.217,89.817,28.4,3.8,mb,16,104.6,,1.06,us,usp000es50,2014-11-07T01:30:03.539Z,"12 km N of Golakganj, India",earthquake,,,,3,reviewed,us,us
2006-08-13T15:10:00.470Z,23.26,94.028,88.4,4.2,mb,15,160.1,,0.4,us,usp000eqvn,2014-11-07T01:29:57.651Z,"52 km NE of Falam, Myanmar",earthquake,,10.1,,2,reviewed,us,us
2006-08-12T20:46:11.300Z,24.662,92.71,42.8,5,mwc,141,51.9,,0.68,us,usp000eqtx,2022-05-02T15:34:49.855Z,"15 km NE of L?la, India",earthquake,,,,,reviewed,us,hrv
2006-08-05T14:39:18.490Z,23.662,89.885,10,4.2,mb,13,131,,1.01,us,usp000eq9z,2014-11-07T01:29:54.615Z,"7 km NE of Far?dpur, Bangladesh",earthquake,,,,1,reviewed,us,us
2006-08-03T12:32:20.020Z,23.773,93.614,57.2,4.1,mb,18,158.4,,0.55,us,usp000eq5y,2014-11-07T01:29:53.672Z,"Myanmar-India border region",earthquake,,,,3,reviewed,us,us
2006-08-02T13:06:27.510Z,24.283,94.453,92,4.2,mb,27,116,,0.93,us,usp000eq2y,2014-11-07T01:29:52.767Z,"52 km SE of W?ngjing, India",earthquake,,,,5,reviewed,us,us
2006-07-22T13:13:00.600Z,21.073,94.504,92,4.6,mb,103,62.3,,0.7,us,usp000epas,2014-11-07T01:29:44.105Z,"37 km WNW of Chauk, Myanmar",earthquake,,,,43,reviewed,us,us
2006-07-17T13:47:48.360Z,26.744,89.432,10,4.1,mb,18,127.9,,0.99,us,usp000enu7,2014-11-07T01:29:41.581Z,"7 km E of H?sim?ra, India",earthquake,,,,1,reviewed,us,us
2006-06-23T06:59:56.000Z,20.386,92.512,10,4.7,mb,29,81.4,,0.55,us,usp000em21,2014-11-07T01:29:26.539Z,"48 km WNW of Sittwe, Myanmar",earthquake,,,,4,reviewed,us,us
2006-06-22T19:16:04.560Z,24.822,94.29,58.8,4.6,mb,124,74,,0.76,us,usp000em0u,2014-11-07T01:29:26.361Z,"29 km ENE of Yairipok, India",earthquake,,,,52,reviewed,us,us
2006-06-19T16:57:35.960Z,25.529,90.676,40.9,4.2,mb,36,106.7,,0.66,us,usp000ektv,2014-11-07T01:29:25.330Z,"47 km E of Tura, India",earthquake,,6.8,,7,reviewed,us,us
2006-06-19T14:53:08.340Z,22.246,94.548,113.1,4.7,mb,46,87.2,,0.92,us,usp000ekts,2014-11-07T01:29:25.322Z,"62 km WNW of Monywa, Myanmar",earthquake,,,,17,reviewed,us,us
2006-05-30T19:43:45.570Z,20.63,91.928,29.9,4.9,mwc,79,85.9,,0.77,us,usp000ejb3,2016-11-10T01:23:14.242Z,"46 km WSW of Tekn?f, Bangladesh",earthquake,,,,,reviewed,us,hrv
2006-05-30T13:42:43.450Z,23.765,94.566,126.6,4.1,mb,19,122.6,,0.79,us,usp000ejap,2014-11-07T01:29:13.081Z,"21 km NE of Mawlaik, Myanmar",earthquake,,,,3,reviewed,us,us
2006-05-25T13:56:27.490Z,21.833,94.596,28.5,4.5,mb,40,72,,1.03,us,usp000ehxh,2014-11-07T01:29:11.012Z,"63 km WSW of Monywa, Myanmar",earthquake,,,,18,reviewed,us,us
2006-05-15T23:58:48.950Z,24.936,95.081,112.8,4.2,mb,51,95.2,,0.87,us,usp000eh7e,2014-11-07T01:29:07.464Z,"99 km SE of Phek, India",earthquake,,,,16,reviewed,us,us
2006-05-14T04:36:23.880Z,23.344,94.266,100,3.9,mb,9,154,,0.47,us,usp000eh2g,2014-11-07T01:29:06.680Z,"35 km SSW of Mawlaik, Myanmar",earthquake,,,,2,reviewed,us,us
2006-05-11T17:22:51.960Z,23.309,94.307,30,5.6,mwc,455,20.2,,0.81,us,usp000egvx,2022-05-02T15:30:26.236Z,"38 km SSW of Mawlaik, Myanmar",earthquake,,,,,reviewed,us,hrv
2006-05-11T09:49:58.500Z,24.805,95.239,106.2,4.8,mb,36,75.8,,1.04,us,usp000egv1,2014-11-07T01:29:05.563Z,"121 km SE of Phek, India",earthquake,,,,12,reviewed,us,us
2006-05-01T01:56:20.200Z,24.098,94.466,131.4,4.1,mb,32,103.1,,0.7,us,usp000efx5,2014-11-07T01:28:59.407Z,"50 km N of Mawlaik, Myanmar",earthquake,,11.4,,7,reviewed,us,us
2006-04-25T13:18:14.830Z,24.918,94.978,86.6,4.1,mb,31,116.1,,0.77,us,usp000efg6,2014-11-07T01:28:54.987Z,"95 km SSE of Phek, India",earthquake,,11.8,,11,reviewed,us,us
2006-04-14T16:24:56.620Z,24.241,94.628,106.4,4.8,mb,36,80.3,,1.26,us,usp000eeh8,2014-11-07T01:28:50.308Z,"69 km SE of W?ngjing, India",earthquake,,,,5,reviewed,us,us
2006-04-11T03:54:06.590Z,27.271,92.237,48.7,4.1,mb,32,136.8,,0.89,us,usp000ee5p,2014-11-07T01:28:46.102Z,"18 km W of Bomdila, India",earthquake,,8.1,,5,reviewed,us,us
2006-04-11T01:07:05.040Z,24.419,91.369,21.3,3.6,mb,10,169.5,,0.9,us,usp000ee55,2014-11-07T01:28:46.069Z,"6 km NW of Habiganj, Bangladesh",earthquake,,46.9,,1,reviewed,us,us
2006-03-25T20:13:30.720Z,23.184,93.851,61,5.1,mwc,173,62,,0.85,us,usp000ecy7,2016-11-10T01:19:23.569Z,"34 km NNE of Falam, Myanmar",earthquake,,,,,reviewed,us,hrv
2006-03-25T16:23:13.720Z,22.452,92.805,10,3.9,mb,16,167.9,,0.82,us,usp000ecxu,2014-11-07T01:28:35.515Z,"18 km WSW of Saiha, India",earthquake,,,,2,reviewed,us,us
2006-03-25T05:51:51.410Z,26.788,92.242,10,4.8,mb,110,99.1,,0.63,us,usp000ecw1,2014-11-07T01:28:35.011Z,"14 km ENE of Udalguri, India",earthquake,,,,59,reviewed,us,us
2006-03-24T04:07:47.880Z,23.975,94.565,35,3.9,mb,11,177.7,,0.41,us,usp000ectn,2014-11-07T01:28:34.697Z,"40 km NNE of Mawlaik, Myanmar",earthquake,,,,3,reviewed,us,us
2006-03-21T07:29:34.990Z,24.685,94.073,46.4,4.4,mb,17,114.2,,1.08,us,usp000ecme,2014-11-07T01:28:34.025Z,"2 km ENE of Yairipok, India",earthquake,,,,2,reviewed,us,us
2006-03-13T12:44:57.930Z,21.098,94.266,118.8,4.2,mb,11,178.5,,0.45,us,usp000ec2p,2014-11-07T01:28:31.319Z,"61 km WNW of Chauk, Myanmar",earthquake,,55.4,,1,reviewed,us,us
2006-03-03T01:36:06.530Z,21.116,94.469,112.8,5.2,mb,20,168.8,,0.82,us,usp000eb7p,2014-11-07T01:28:27.330Z,"43 km WNW of Chauk, Myanmar",earthquake,,12.2,,4,reviewed,us,us
2006-03-02T17:16:59.970Z,24.268,94.526,77.9,4.9,mwc,92,52.2,,1.15,us,usp000eb6g,2016-11-10T01:18:11.377Z,"58 km SE of W?ngjing, India",earthquake,,,,,reviewed,us,hrv
2006-02-24T04:45:26.050Z,26.859,91.458,10,3.8,mb,12,186.1,,1.34,us,usp000ear6,2014-11-07T01:28:21.515Z,"7 km NW of Samdrup Jongkhar, Bhutan",earthquake,,,,5,reviewed,us,us
2006-02-24T02:36:28.370Z,26.385,92.415,10,3.8,mb,9,290,,1.07,us,usp000eaqx,2014-11-07T01:28:21.494Z,"10 km SSW of Dhing, India",earthquake,,,,3,reviewed,us,us
2006-02-23T23:49:06.610Z,26.773,91.518,10,3.6,mb,12,176.4,,0.86,us,usp000eaqf,2014-11-07T01:28:21.454Z,"3 km SSE of Samdrup Jongkhar, Bhutan",earthquake,,,,3,reviewed,us,us
2006-02-23T20:44:33.340Z,26.911,91.681,10,4.2,mb,21,97.7,,0.86,us,usp000eaq7,2014-11-07T01:28:21.404Z,"21 km NE of Samdrup Jongkhar, Bhutan",earthquake,,,,3,reviewed,us,us
2006-02-23T20:36:59.800Z,26.78,91.494,10,4.2,mb,12,163.7,,1.08,us,usp000eaq6,2014-11-07T01:28:21.402Z,"2 km SSW of Samdrup Jongkhar, Bhutan",earthquake,,,,2,reviewed,us,us
2006-02-23T20:22:46.550Z,26.83,91.809,10,3.9,mb,27,98.2,,1.15,us,usp000eaq4,2014-11-07T01:28:21.396Z,"30 km WNW of Udalguri, India",earthquake,,,,4,reviewed,us,us
2006-02-23T20:07:26.170Z,26.863,91.632,10,5.2,mb,134,80.2,,0.89,us,usp000eaq1,2022-05-02T18:13:07.423Z,"14 km ENE of Samdrup Jongkhar, Bhutan",earthquake,,,,66,reviewed,us,us
2006-02-23T20:04:53.550Z,26.912,91.705,10,5.8,mwb,263,30.2,,0.93,us,usp000eaq0,2022-05-02T18:13:03.968Z,"23 km ENE of Samdrup Jongkhar, Bhutan",earthquake,,,,,reviewed,us,us
2006-02-16T07:01:59.560Z,24.361,94.204,84.2,4.5,mb,20,131,,0.93,us,usp000ea52,2014-11-07T01:28:18.788Z,"27 km SE of Kakching, India",earthquake,,12.9,,4,reviewed,us,us
2006-02-14T00:55:25.060Z,27.382,88.388,30,5.3,mwc,260,45.6,,0.81,us,usp000ea1q,2022-07-14T12:29:57.071Z,"16 km NE of Gyalshing, India",earthquake,,,,,reviewed,us,hrv
2006-02-12T04:54:40.780Z,23.889,91.634,50.1,4.2,mb,23,109.4,,0.77,us,usp000e9yh,2014-11-07T01:28:18.072Z,"21 km S of Khowai, India",earthquake,,,,2,reviewed,us,us
